library,function,line,file
neptune.new.internal.utils.verify_type,verify_type,314,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\management\internal\api.py
neptune.new.internal.utils.verify_type,verify_type,315,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\management\internal\api.py
neptune.management.internal.utils.normalize_project_name,normalize_project_name,318,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\management\internal\api.py
neptune.management.internal.dto.ProjectMemberRoleDTO.to_domain,ProjectMemberRoleDTO.to_domain,325,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\management\internal\api.py
neptune.management.exceptions.ProjectNotFound,ProjectNotFound,329,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\management\internal\api.py
neptune.new.internal.utils.verify_type,verify_type,359,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\management\internal\api.py
neptune.new.internal.utils.verify_type,verify_type,360,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\management\internal\api.py
neptune.new.internal.utils.verify_type,verify_type,361,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\management\internal\api.py
neptune.new.internal.utils.verify_type,verify_type,362,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\management\internal\api.py
neptune.management.internal.utils.normalize_project_name,normalize_project_name,365,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\management\internal\api.py
neptune.management.exceptions.ProjectNotFound,ProjectNotFound,376,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\management\internal\api.py
neptune.management.exceptions.UserNotExistsOrWithoutAccess,UserNotExistsOrWithoutAccess,378,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\management\internal\api.py
neptune.management.exceptions.AccessRevokedOnMemberRemoval,AccessRevokedOnMemberRemoval,382,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\management\internal\api.py
neptune.new.internal.utils.verify_type,verify_type,407,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\management\internal\api.py
neptune.new.internal.utils.verify_type,verify_type,408,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\management\internal\api.py
neptune.management.internal.dto.WorkspaceMemberRoleDTO.to_domain,WorkspaceMemberRoleDTO.to_domain,417,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\management\internal\api.py
neptune.management.exceptions.WorkspaceNotFound,WorkspaceNotFound,423,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\management\internal\api.py
neptune.new.internal.utils.verify_type,verify_type,19,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\management\internal\dto.py
neptune.management.exceptions.UnsupportedValue,UnsupportedValue,27,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\management\internal\dto.py
neptune.new.internal.utils.verify_type,verify_type,37,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\management\internal\dto.py
neptune.management.exceptions.UnsupportedValue,UnsupportedValue,46,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\management\internal\dto.py
neptune.new.internal.utils.verify_type,verify_type,50,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\management\internal\dto.py
neptune.management.exceptions.InvalidProjectName,InvalidProjectName,16,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\management\internal\utils.py
neptune.management.exceptions.MissingWorkspaceName,MissingWorkspaceName,24,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\management\internal\utils.py
neptune.management.exceptions.ConflictingWorkspaceName,ConflictingWorkspaceName,27,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\management\internal\utils.py
neptune.new.internal.operation.AssignArtifact,AssignArtifact,27,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\new\attributes\atoms\artifact.py
neptune.new.types.atoms.artifact.Artifact,ArtifactVal,31,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\new\attributes\atoms\artifact.py
neptune.new.internal.artifacts.types.ArtifactDriversMap.match_type,ArtifactDriversMap.match_type,51,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\new\attributes\atoms\artifact.py
neptune.new.internal.operation.TrackFilesToArtifact,TrackFilesToArtifact,64,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\new\attributes\atoms\artifact.py
neptune.new.internal.operation.AssignBool,AssignBool,15,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\new\attributes\atoms\boolean.py
neptune.new.types.atoms.boolean.Boolean,BooleanVal,29,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\new\attributes\atoms\boolean.py
neptune.new.internal.operation.CopyAttribute,CopyAttribute,23,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\new\attributes\atoms\copiable_atom.py
neptune.new.internal.utils.paths.parse_path,parse_path,27,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\new\attributes\atoms\copiable_atom.py
neptune.new.internal.operation.AssignDatetime,AssignDatetime,17,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\new\attributes\atoms\datetime.py
neptune.new.internal.utils.verify_type,verify_type,30,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\new\attributes\atoms\datetime.py
neptune.new.internal.utils.verify_type,verify_type,14,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\new\attributes\atoms\file.py
neptune.new.internal.operation.UploadFile,UploadFile,17,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\new\attributes\atoms\file.py
neptune.new.internal.operation.UploadFileContent,UploadFileContent,21,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\new\attributes\atoms\file.py
neptune.new.internal.utils.base64_encode,base64_encode,24,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\new\attributes\atoms\file.py
neptune.new.types.atoms.file.File.create_from,FileVal.create_from,33,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\new\attributes\atoms\file.py
neptune.new.internal.utils.verify_type,verify_type,36,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\new\attributes\atoms\file.py
neptune.new.internal.operation.AssignFloat,AssignFloat,15,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\new\attributes\atoms\float.py
neptune.new.types.atoms.float.Float,FloatVal,29,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\new\attributes\atoms\float.py
neptune.new.internal.operation.AssignInt,AssignInt,15,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\new\attributes\atoms\integer.py
neptune.new.types.atoms.integer.Integer,IntegerVal,29,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\new\attributes\atoms\integer.py
neptune.new.internal.operation.AssignString,AssignString,26,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\new\attributes\atoms\string.py
neptune.new.types.atoms.string.String,StringVal,40,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\new\attributes\atoms\string.py
neptune.new.internal.utils.paths.path_to_str,path_to_str,49,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\new\attributes\atoms\string.py
neptune.new.exceptions.TypeDoesNotSupportAttributeException,TypeDoesNotSupportAttributeException,22,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\new\attributes\attribute.py
neptune.new.internal.utils.verify_type,verify_type,16,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\new\attributes\file_set.py
neptune.new.internal.utils.verify_collection_type,verify_collection_type,22,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\new\attributes\file_set.py
neptune.new.internal.utils.verify_collection_type,verify_collection_type,31,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\new\attributes\file_set.py
neptune.new.internal.utils.verify_collection_type,verify_collection_type,40,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\new\attributes\file_set.py
neptune.new.internal.operation.DeleteFiles,DeleteFiles,42,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\new\attributes\file_set.py
neptune.new.internal.operation.UploadFileSet,UploadFileSet,48,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\new\attributes\file_set.py
neptune.new.internal.utils.verify_type,verify_type,52,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\new\attributes\file_set.py
neptune.new.attributes.attribute.Attribute.__init__,Attribute.__init__,21,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\new\attributes\namespace.py
neptune.new.internal.utils.paths.path_to_str,path_to_str,23,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\new\attributes\namespace.py
neptune.new.types.namespace.Namespace,NamespaceVal,51,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\new\attributes\namespace.py
neptune.new.internal.container_structure.ContainerStructure,ContainerStructure,74,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\new\attributes\namespace.py
neptune.new.internal.utils.paths.parse_path,parse_path,77,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\new\attributes\namespace.py
neptune.new.internal.operation.LogImages.ValueType,LogImages.ValueType,31,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\new\attributes\series\file_series.py
neptune.new.internal.operation.ImageValue,ImageValue,32,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\new\attributes\series\file_series.py
neptune.new.internal.operation.LogImages,LogImages,42,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\new\attributes\series\file_series.py
neptune.utils.split_to_chunks,split_to_chunks,42,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\new\attributes\series\file_series.py
neptune.new.internal.operation.ClearImageLog,ClearImageLog,45,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\new\attributes\series\file_series.py
neptune.new.types.series.file_series.FileSeries,FileSeriesVal,48,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\new\attributes\series\file_series.py
neptune.new.exceptions.FileNotFound,FileNotFound,57,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\new\attributes\series\file_series.py
neptune.new.types.File.from_stream,File.from_stream,59,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\new\attributes\series\file_series.py
neptune.new.exceptions.OperationNotSupported,OperationNotSupported,63,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\new\attributes\series\file_series.py
neptune.new.internal.utils.base64_encode,base64_encode,68,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\new\attributes\series\file_series.py
neptune.new.internal.utils.verify_type,verify_type,34,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\new\attributes\series\float_series.py
neptune.new.internal.utils.verify_type,verify_type,35,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\new\attributes\series\float_series.py
neptune.new.internal.utils.verify_type,verify_type,36,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\new\attributes\series\float_series.py
neptune.new.internal.operation.ConfigFloatSeries,ConfigFloatSeries,38,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\new\attributes\series\float_series.py
neptune.new.internal.operation.LogFloats.ValueType,LogFloats.ValueType,44,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\new\attributes\series\float_series.py
neptune.new.internal.operation.LogFloats,LogFloats,46,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\new\attributes\series\float_series.py
neptune.utils.split_to_chunks,split_to_chunks,46,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\new\attributes\series\float_series.py
neptune.new.internal.operation.ClearFloatLog,ClearFloatLog,49,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\new\attributes\series\float_series.py
neptune.new.internal.operation.ConfigFloatSeries,ConfigFloatSeries,52,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\new\attributes\series\float_series.py
neptune.new.types.series.float_series.FloatSeries,FloatSeriesVal,62,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\new\attributes\series\float_series.py
neptune.new.internal.utils.is_collection,is_collection,69,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\new\attributes\series\series.py
neptune.new.internal.utils.verify_type,verify_type,79,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\new\attributes\series\series.py
neptune.new.internal.utils.verify_type,verify_type,81,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\new\attributes\series\series.py
neptune.new.internal.utils.paths.path_to_str,path_to_str,38,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\new\attributes\series\string_series.py
neptune.new.internal.operation.LogStrings.ValueType,LogStrings.ValueType,44,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\new\attributes\series\string_series.py
neptune.new.internal.operation.LogStrings,LogStrings,45,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\new\attributes\series\string_series.py
neptune.utils.split_to_chunks,split_to_chunks,45,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\new\attributes\series\string_series.py
neptune.new.internal.operation.ClearStringLog,ClearStringLog,48,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\new\attributes\series\string_series.py
neptune.new.types.series.string_series.StringSeries,StringSeriesVal,58,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\new\attributes\series\string_series.py
neptune.new.internal.utils.verify_type,verify_type,18,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\new\attributes\sets\string_set.py
neptune.new.internal.operation.ClearStringSet,ClearStringSet,21,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\new\attributes\sets\string_set.py
neptune.new.internal.operation.ClearStringSet,ClearStringSet,23,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\new\attributes\sets\string_set.py
neptune.new.internal.operation.AddStrings,AddStrings,24,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\new\attributes\sets\string_set.py
neptune.new.internal.operation.AddStrings,AddStrings,29,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\new\attributes\sets\string_set.py
neptune.new.internal.operation.RemoveStrings,RemoveStrings,34,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\new\attributes\sets\string_set.py
neptune.new.internal.operation.ClearStringSet,ClearStringSet,38,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\neptune\new\attributes\sets\string_set.py
logging.getLogger,logging.getLogger,111,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kelvincjr\shared\hualu_baseline\utils\utils_hualu.py
logging.StreamHandler,logging.StreamHandler,113,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kelvincjr\shared\hualu_baseline\utils\utils_hualu.py
logging.FileHandler,logging.FileHandler,117,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kelvincjr\shared\hualu_baseline\utils\utils_hualu.py
logging.getLogger,logging.getLogger,28,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kelvincjr\shared\hualu_mrc_baseline\run.py
logging.getLogger,logging.getLogger,89,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kelvincjr\shared\hualu_mrc_baseline\utils\utils.py
logging.Formatter,logging.Formatter,98,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kelvincjr\shared\hualu_mrc_baseline\utils\utils.py
logging.getLogger,logging.getLogger,101,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kelvincjr\shared\hualu_mrc_baseline\utils\utils.py
logging.StreamHandler,logging.StreamHandler,103,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kelvincjr\shared\hualu_mrc_baseline\utils\utils.py
logging.FileHandler,logging.FileHandler,107,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kelvincjr\shared\hualu_mrc_baseline\utils\utils.py
logging.info,logging.info,103,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kelvincjr\shared\multi_ie\EE\data_loader.py
logging.info,logging.info,220,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kelvincjr\shared\multi_ie\EE\data_loader.py
logging.info,logging.info,226,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kelvincjr\shared\multi_ie\EE\data_loader.py
logging.info,logging.info,103,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kelvincjr\shared\multi_ie\EE\data_loader_baiduee.py
logging.info,logging.info,201,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kelvincjr\shared\multi_ie\EE\data_loader_baiduee.py
logging.info,logging.info,207,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kelvincjr\shared\multi_ie\EE\data_loader_baiduee.py
logging.info,logging.info,103,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kelvincjr\shared\multi_ie\EE\data_loader_bak.py
logging.info,logging.info,217,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kelvincjr\shared\multi_ie\EE\data_loader_bak.py
logging.info,logging.info,223,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kelvincjr\shared\multi_ie\EE\data_loader_bak.py
logging.info,logging.info,103,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kelvincjr\shared\multi_ie\EE\data_loader_hualu.py
logging.info,logging.info,214,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kelvincjr\shared\multi_ie\EE\data_loader_hualu.py
logging.info,logging.info,220,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kelvincjr\shared\multi_ie\EE\data_loader_hualu.py
logging.getLogger,logging.getLogger,36,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kelvincjr\shared\multi_ie\EE\nezha\file_utils.py
logging.getLogger,logging.getLogger,25,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kelvincjr\shared\multi_ie\EE\nezha\modeling_nezha.py
logging.getLogger,logging.getLogger,17,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kelvincjr\shared\multi_ie\EE\train.py
logging.info,logging.info,36,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kelvincjr\shared\multi_ie\EE\train.py
logging.info,logging.info,103,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kelvincjr\shared\multi_ie\EE\train.py
logging.info,logging.info,116,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kelvincjr\shared\multi_ie\EE\train.py
logging.info,logging.info,203,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kelvincjr\shared\multi_ie\EE\train.py
logging.info,logging.info,226,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kelvincjr\shared\multi_ie\EE\train.py
logging.getLogger,logging.getLogger,17,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kelvincjr\shared\multi_ie\EE\train_bak.py
logging.info,logging.info,36,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kelvincjr\shared\multi_ie\EE\train_bak.py
logging.info,logging.info,102,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kelvincjr\shared\multi_ie\EE\train_bak.py
logging.info,logging.info,115,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kelvincjr\shared\multi_ie\EE\train_bak.py
logging.info,logging.info,196,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kelvincjr\shared\multi_ie\EE\train_bak.py
logging.info,logging.info,219,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kelvincjr\shared\multi_ie\EE\train_bak.py
logging.info,logging.info,38,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kelvincjr\shared\NLP-Series-Re\dataset\data_utils.py
logging.getLogger,logging.getLogger,16,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kelvincjr\shared\NLP-Series-Re\utils\bert_optimizaation.py
logging.getLogger,logging.getLogger,117,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kelvincjr\shared\NLP-Series-Re\utils\utils.py
logging.Formatter,logging.Formatter,128,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kelvincjr\shared\NLP-Series-Re\utils\utils.py
logging.getLogger,logging.getLogger,131,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kelvincjr\shared\NLP-Series-Re\utils\utils.py
logging.StreamHandler,logging.StreamHandler,133,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kelvincjr\shared\NLP-Series-Re\utils\utils.py
logging.FileHandler,logging.FileHandler,137,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kelvincjr\shared\NLP-Series-Re\utils\utils.py
logging.getLogger,logging.getLogger,34,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kelvincjr\shared\nlpcc2021\event_classification\run_classification.py
tensorboardX.SummaryWriter,SummaryWriter,55,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\kelvincjr\shared\nlpcc2021\event_classification\run_classification.py
